x,y
3.71062,-1.56774
2.82504,3.68303
-3.40369,-3.25245
-2.71159,-2.80212
4.49564,1.03972
3.70433,0.0500422
-2.45195,1.19042
1.94321,2.35856
1.34579,-3.38886
3.68815,-1.53933
-2.54213,3.45402
2.77482,3.17802
0.949324,-4.72178
-1.35728,-0.174949
1.37284,3.43672
3.94458,1.31721
3.30501,-3.34384
-2.18013,-4.18275
3.86643,0.364228
-1.61233,4.68793
2.00513,0.635792
-1.93066,2.41192
-3.01777,-1.20282
1.24828,-3.41195
0.583496,1.87541
-3.27958,-0.219479
-2.87941,2.74525
0.636991,2.40046
4.41065,1.76032
0.125439,1.39035
-2.40766,-3.13215
0.633838,-3.63519
-3.46202,3.18421
2.30947,1.40891
-4.34791,-2.47089
-1.41559,4.69661
1.83594,2.24406
-2.34551,-3.27829
1.207,-1.24612
-2.02547,-0.132871
2.13168,-4.14377
-0.0759912,3.66537
2.595,2.45224
3.78004,-1.53797
-1.38615,-3.73641
-1.96976,0.24632
0.912933,2.93717
-4.52512,1.79454
-0.420037,1.92347
-1.2557,-1.47134
-4.2737,-0.485084
-4.00349,0.961784
1.03659,4.70011
0.972166,-0.948559
0.424636,4.03066
2.12529,-2.09757
0.682765,2.34283
-4.31252,0.0522046
2.7943,-0.836139
-0.505764,-4.21565
-0.417063,4.54688
3.15056,0.731412
-1.20182,-2.54674
0.10558,-1.81167
3.27545,-0.298447
-0.353374,3.02492
-0.349615,2.70803
0.821098,3.43421
1.38645,1.55222
-2.40277,-3.10253
2.73886,-4.06041
1.24215,4.72408
-1.63096,2.42724
1.95283,-2.78976
1.65286,-3.21964
-0.34761,4.55573
1.52507,-2.77695
-3.52152,1.84466
2.16016,4.05214
-1.09085,2.94489
-3.88131,-0.475648
-2.49536,-1.34533
-1.94391,3.03462
0.013076,-4.2847
-3.81726,-2.88835
2.5692,2.98146
-0.281,-3.85689
-1.00189,-4.64006
-0.420426,-1.91439
-2.06805,0.585084
-2.05361,1.58869
-1.15834,-2.13755
-3.32738,3.2486
-3.18576,1.73662
-1.06449,-3.96176
-3.18463,2.03098
-3.95022,1.54787
0.990817,1.59327
2.07345,4.44947
-3.96606,-2.8303
0.951646,2.94173
1.35991,-1.51919
-1.81896,-3.86135
4.04193,0.838587
1.11089,-3.25462
4.53496,-0.995924
-1.91101,3.63491
2.0026,4.58435
-4.92699,-0.625134
-0.616255,3.47964
-4.80825,0.994889
3.6416,-2.6966
-3.76609,1.80696
-2.78047,3.10603
-2.72127,0.298024
-2.27825,3.52858
-0.43775,-4.67834
-0.94153,4.88933
-4.43256,1.98496
2.69501,2.83915
3.31543,0.0712512
-3.59144,0.379107
1.3676,2.34675
1.37141,-3.75243
1.20931,-4.02702
1.83133,4.60618
1.03609,2.04215
-1.46988,2.81225
4.26028,-2.5832
3.66404,-2.59989
-1.9941,-3.74866
2.36306,1.60391
3.32659,-1.72431
-1.15626,1.79701
-2.50363,3.71562
3.6666,0.462517
-4.13052,2.23763
2.65871,-1.81279
4.02481,2.18812
1.12486,3.91315
-3.39638,3.16247
-0.255762,3.61779
3.85074,-2.36077
-1.99534,-2.05681
-2.1132,2.82896
1.78694,-3.41707
4.02175,1.96379
-0.382819,-1.50945
0.45646,1.61308
1.58036,-4.42292
2.41956,-1.87508
0.028108,2.32346
1.02169,-4.36471
3.32875,-3.04459
-1.86028,1.74784
-3.75448,0.401656
0.99462,3.50859
1.10613,1.83797
-0.222984,-2.59918
-1.65567,1.44109
-3.88012,-2.48015
4.26834,-1.58605
-2.46409,-2.11405
0.524914,-1.7112
-3.11648,-1.89673
-0.00873461,1.14871
-1.69952,4.42532
-1.50101,0.0203169
-2.32563,-1.14266
-3.48811,-3.4088
2.94511,2.28914
0.435364,3.97536
-0.0780913,-4.33055
-0.722463,4.63801
3.48312,-2.3429
-4.45791,0.23285
3.9714,-2.51708
0.907468,1.24763
-3.08646,-2.05632
1.26756,-3.00775
-1.44049,-4.81944
0.068882,-1.09052
4.8572,-1.17299
-4.40281,0.220284
-1.06253,4.78362
-3.58109,-0.815085
1.83809,1.45769
-2.46571,1.2358
-2.92813,3.40177
0.488117,2.2954
0.451045,-2.974
-2.3626,3.21112
1.77949,-2.96685
-0.973105,3.55064
0.456788,-1.20524
3.55518,-0.284493
3.66234,1.86749
-4.05899,-1.10592
-0.613194,4.55203
4.00148,-0.302717
-0.768993,3.52385
-2.70968,2.24194
-0.989364,2.56218
-0.59907,2.07302
-1.08093,3.22525
4.41746,-0.714856
-1.01999,1.8246
-3.57865,0.0855633
-0.276388,-3.50121
-0.539705,1.76481
-0.687515,-2.07736
0.694925,-2.30723
-2.32441,-1.4953
-0.684468,-0.832825
-3.13484,-2.60663
0.175324,-1.19842
1.93534,2.4017
1.51517,-1.77115
-3.60067,-2.58842
3.39062,2.23846
-3.49463,-1.41689
-2.38915,-0.276566
4.32449,-0.442078
3.29941,2.81137
-3.48854,2.47724
0.885052,2.13505
-3.10828,2.98223
0.91361,3.39884
-1.39805,-1.57923
-1.7771,-0.145465
3.86672,-0.218887
1.55765,-1.66544
1.35144,4.8122
-1.60733,-1.12888
3.58274,-1.14592
1.42839,4.76947
-0.475155,-4.02064
2.0799,3.50901
-3.62045,-3.34016
-2.12411,-2.67534
-2.09337,2.77649
1.95617,0.571493
-3.88392,-0.978004
-1.92667,-3.76979
1.7427,1.5654
-0.818887,-3.57535
-4.56539,-1.72235
2.45129,-0.0600074
-2.44177,-4.29568
1.5916,3.77559
2.83857,2.71436
-1.20342,-4.71626
-2.6801,3.39687
2.40747,-0.933936
-1.72009,-1.11457
-4.88565,0.837006
1.86292,-0.0796733
4.48416,-2.23152
-1.74245,4.35697
-0.921481,3.59105
-1.78435,2.60207
1.32014,4.71325
3.76045,-3.18945
-0.573132,-3.95234
-2.82054,1.66398
-0.343599,-3.58805
-3.42482,-1.69056
-1.74283,2.69286
1.00746,-0.709366
3.45082,2.45634
-5.00642,0.21157
-2.2892,3.23214
4.40141,0.623269
-4.92636,-0.503793
-1.78665,-0.734692
-1.2779,2.73111
-1.32918,-0.664531
-1.73234,2.03875
3.96809,-1.1866
4.27125,1.91248
-2.79635,1.33038
-1.38799,-0.780227
1.213,-0.506335
0.80624,1.54666
-1.43707,-2.26596
2.3527,3.95817
4.47842,1.63964
1.83631,2.09452
0.88495,2.48013
-0.626342,2.69455
-1.44002,-2.31518
0.303908,4.53276
4.90326,0.167601
3.68631,-1.4742
3.97755,1.56335
-2.62789,-2.73589
2.75276,-2.15407
-0.803217,-2.4062
2.40343,-2.48344
4.54429,1.51392
-1.91013,-3.43696
-2.25924,-1.45852
1.77396,0.546704
2.02584,-1.71978
-4.63401,-1.51603
0.875845,0.874732
-0.700772,-1.83952
-1.98251,1.34034
-1.71374,-0.634883
1.96445,3.91356
0.701703,-1.16904
-3.94235,-1.64881
-4.64663,1.67997
2.3106,0.202748
-2.66699,0.0887824
-1.0337,-3.12878
-0.745116,4.77501
0.311911,-3.20118
-4.03958,-1.37627
-4.1659,-2.7035
-2.11979,-1.7289
-1.57972,-4.36294
2.32228,3.80388
-3.05528,1.96209
3.25557,-3.58166
-3.0856,-2.58653
1.28392,-2.74763
-2.61746,0.226985
3.76823,3.16332
-1.97222,-2.20003
-1.49345,-0.281949
-3.4423,3.01497
3.22206,-1.6828
1.53872,-4.00654
-1.97522,1.12371
-1.83324,0.968483
-2.63516,1.75555
1.32016,4.02196
-3.69647,-1.37608
-4.5844,1.80917
-0.202472,3.9255
-3.58198,0.937605
1.24881,1.16402
3.97007,-2.76003
0.317031,1.73425
1.37819,-3.2681
-4.20121,1.93425
-1.4926,2.67585
4.27274,-0.69091
-0.0551891,-1.80306
-0.299863,-2.3931
-3.41807,3.45597
3.62918,-2.69038
0.998112,-4.18213
-0.870801,1.57479
-0.850924,-1.88502
-1.99878,4.45527
-2.53238,3.47802
4.26823,-1.76073
-2.08592,1.62596
1.13966,-2.53735
-3.62448,-1.31533
-2.57627,-0.659982
1.81302,-2.07806
-1.45425,-1.64166
1.75183,-0.284922
-1.46762,2.09055
1.73491,1.90253
-2.32693,-3.92207
4.14997,0.642615
-0.13644,1.56888
0.0918802,3.72851
2.30045,2.62612
-0.827624,0.601482
-4.22493,-0.447108
-0.0814417,3.59111
-1.12515,-3.45693
1.08691,-3.92996
2.57894,-3.66601
3.92394,-1.97967
-4.24967,0.0996444
3.41315,-2.81187
2.94158,2.46211
-3.89606,2.34048
-3.03297,0.974408
-1.49777,3.78834
-1.60806,3.84753
3.3883,2.69886
-2.97709,-1.51897
-4.06475,2.06594
-0.94757,-4.21354
-4.58514,-0.0158656
-0.162533,-4.04348
-2.41705,-2.64287
2.69462,2.73959
0.0338843,-1.85481
-0.613074,-2.31979
-1.23953,3.62825
3.04669,-0.569315
0.471932,3.59721
2.39412,-0.790778
-0.848064,-1.22872
2.51372,4.28419
-2.73936,1.51684
-1.60816,-1.21399
-1.5163,-3.49835
-1.5438,0.174959
-0.200226,3.18871
-0.501107,-3.64224
0.287231,-3.41199
1.85658,-3.45112
1.753,-4.66448
0.0469337,2.94658
-1.61958,-4.49813
1.01846,4.4717
-3.99275,-0.268721
0.527273,-0.894143
4.35935,-2.4229
2.56894,0.678552
1.56317,0.545373
-1.56542,4.45005
3.89636,-2.17414
-4.08438,1.24842
0.661148,1.77498
3.54168,0.58228
1.61448,-4.20975
-4.91876,-0.431515
2.48487,-3.99946
1.24343,2.63228
2.22783,-2.20137
-1.13968,-2.65656
-1.64695,2.51635
-0.928597,4.79302
-1.97643,4.05324
-1.78214,1.10226
-0.732521,-2.50521
3.65542,0.652815
-3.46312,3.25444
0.654909,2.8525
0.309631,-4.20047
3.69235,-1.65758
-0.464719,1.33754
1.82896,0.692223
4.00362,0.70963
4.56351,-1.72432
-0.921722,0.462918
-2.02442,-2.82715
3.27389,-1.99991
0.833639,-3.16511
0.0140112,-4.15919
-0.854879,4.0526
-3.56477,1.60436
0.77604,4.50417
-0.63337,3.55564
-0.463878,-1.14181
2.61707,-0.599046
0.452725,-2.17643
-2.97659,-3.75608
-1.41152,-1.97798
-1.8799,-3.39379
-0.764841,3.7259
0.243758,3.50316
-1.52218,-2.49963
-2.80593,-1.85761
-3.63598,1.86931
-0.15842,3.69124
-0.663187,2.44874
0.0638655,-1.16599
-2.8216,2.252
