x,y
3.38565,-1.25647
2.93982,4.02049
-3.20331,-2.84953
-2.94879,-3.18453
4.87965,0.805115
4.1531,0.0832635
-2.55817,0.753135
2.12231,1.94574
1.49925,-2.96583
4.13698,-1.57175
-2.93439,3.67454
2.69911,3.6216
1.32974,-4.78298
-1.06714,0.169033
1.75181,3.67938
3.49725,1.2683
3.52168,-3.47749
-2.01597,-3.76376
3.87436,-0.0857023
-1.22511,4.45868
2.44034,0.521382
-1.52796,2.61274
-3.46708,-1.22781
1.33662,-2.97071
0.276834,2.20474
-3.54069,0.147017
-2.47953,2.53886
0.407457,2.78752
4.44608,2.20892
-0.308737,1.50864
-2.52533,-3.5665
0.781708,-4.0602
-3.82727,2.92136
2.11544,1.00289
-3.89932,-2.50652
-1.76683,4.54912
2.13407,1.90699
-1.89585,-3.26068
1.1003,-0.808949
-2.30278,-0.48727
2.31007,-4.32863
-0.525965,3.6702
2.73721,2.87918
3.84855,-1.09322
-1.06811,-4.05476
-1.80663,-0.173072
0.551852,3.20572
-4.15791,2.05465
-0.777078,2.19737
-1.27015,-1.92111
-4.01615,-0.116069
-3.56611,0.855989
0.857026,4.78166
0.523844,-0.909731
0.763038,3.73404
2.57095,-2.15997
0.473889,2.74142
-4.53962,-0.336288
3.08128,-1.18275
-0.928494,-4.06138
-0.496837,4.98975
3.59336,0.651201
-1.22705,-2.99603
-0.294887,-2.01692
3.6907,-0.471836
-0.556092,3.42667
0.040801,2.93181
0.439268,3.67233
1.17698,1.95049
-1.95755,-3.03709
2.44276,-3.72155
1.52153,4.60373
-1.60975,2.87674
1.68845,-2.42561
1.26794,-3.45275
0.0555215,4.35577
1.94407,-2.94108
-3.94716,1.9907
2.04216,3.61789
-1.0349,2.49838
-3.67425,-0.0761168
-2.60875,-1.78081
-1.53117,3.2139
0.387847,-4.03561
-3.37448,-2.96865
2.99816,2.84547
-0.14735,-4.28658
-1.14131,-4.2122
-0.00189185,-2.07971
-2.14478,0.141674
-2.49552,1.67365
-1.57726,-2.30189
-2.90357,3.09733
-2.94405,1.35705
-0.956639,-4.39864
-3.56759,2.26729
-3.91736,1.99666
1.43974,1.62443
1.70743,4.18769
-3.57582,-2.60621
0.55309,2.7328
0.931326,-1.38202
-2.04476,-4.2506
4.48776,0.777467
1.34975,-2.87324
4.87139,-1.0934
-2.04865,3.20648
2.28678,4.23543
-4.48562,-0.537414
-1.03241,3.65086
-4.84303,0.546235
3.52475,-2.26204
-3.36457,2.01014
-2.79025,3.55593
-2.99971,-0.0554866
-2.41239,3.09903
-0.214935,-4.28738
-1.21668,4.59029
-4.44361,1.8396
2.88354,3.24776
2.87779,-0.0334849
-4.0249,0.258243
1.65868,2.00357
1.77603,-3.94935
1.5186,-4.35388
1.65689,4.19136
1.48456,2.07928
-1.11265,2.5386
3.88879,-2.32924
3.22172,-2.68265
-2.35887,-4.01217
2.8062,1.68217
3.77556,-1.75472
-0.971344,1.38675
-2.92294,3.55229
3.28736,0.220285
-3.73975,2.01447
2.41404,-2.19047
4.38239,2.46131
1.12234,4.36315
-3.4992,3.51508
-0.153284,3.17961
3.83015,-1.91124
-2.40814,-2.23595
-2.46959,3.10371
1.89072,-3.85494
4.34982,2.27181
-0.769662,-1.27955
0.0653987,1.39043
1.48702,-3.98271
2.66695,-2.25097
-0.259076,2.66991
1.08225,-4.81061
2.90277,-2.89953
-2.30421,1.67418
-3.99527,0.781818
1.24586,3.13525
0.667426,1.73778
-0.0741524,-2.1745
-1.47998,1.85537
-3.62012,-2.11286
4.63637,-1.845
-2.90861,-2.18407
0.974252,-1.73559
-3.36326,-2.27303
-0.456908,1.10821
-1.85166,4.00181
-1.79066,0.364712
-1.90506,-1.30271
-3.36532,-2.97587
3.3789,2.16945
0.300712,4.40474
0.37188,-4.32546
-0.777409,4.19138
3.13752,-2.05469
-4.32218,-0.196192
4.34755,-2.40929
0.548379,0.976419
-3.47716,-2.27961
0.845479,-3.1638
-1.44585,-4.36947
4.51877,-1.36172
-4.22551,0.633885
-1.38649,4.47129
-3.86138,-1.16713
1.91821,1.01488
-2.08076,1.00274
-3.13986,3.0047
0.199967,2.64104
0.0653463,-3.20581
-2.50277,2.78351
2.11507,-3.26666
-1.01413,3.99877
3.51048,0.163282
3.32875,1.56546
-3.72286,-0.80673
-0.17693,4.66237
4.45075,-0.277098
-0.319662,3.49932
