x,y
3.89117,-1.74067
2.72932,3.45208
-3.51501,-3.4763
-2.57982,-2.58968
4.28231,1.17006
3.45501,0.0315859
-2.39294,1.43336
1.84371,2.58791
1.26054,-3.62388
3.4388,-1.52131
-2.3242,3.3315
2.81688,2.93158
0.720543,-4.62099
-1.51846,-0.36605
1.1623,3.30191
4.1931,1.34438
3.10643,-3.19196
-2.27132,-4.41553
3.86202,0.614189
-1.74954,4.59787
1.76334,0.699352
-2.15439,2.30035
-2.76816,-1.18895
1.1992,-3.65709
0.753863,1.69245
-3.13451,-0.423088
-3.10156,2.85991
0.764509,2.18543
4.39097,1.51109
0.366647,1.32464
-2.34229,-2.89085
0.551687,-3.39907
-3.2591,3.33024
2.41726,1.63448
-4.23738,-2.24665
-1.17264,4.63766
1.67031,2.43133
-2.59532,-3.28807
1.26627,-1.48899
-1.87141,0.0640173
1.98123,-3.9441
0.173994,3.66268
2.516,2.21505
3.74197,-1.78505
-1.56285,-3.55955
-2.06039,0.479316
1.11353,2.78797
-4.72913,1.65004
-0.22168,1.7713
-1.24767,-1.22147
-4.41677,-0.690092
-4.24649,1.02056
1.09742,4.45763
1.22123,-0.97013
0.236635,4.19545
1.87771,-2.06289
0.798808,2.12139
-4.18635,0.268034
2.63486,-0.643576
-0.270915,-4.30136
-0.372743,4.30084
2.90457,0.775974
-1.18781,-2.29713
0.328062,-1.69765
3.04475,-0.202119
-0.240752,2.80172
-0.566513,2.58371
1.03323,3.30191
1.50282,1.33096
-2.65011,-3.13888
2.79173,-4.08449
1.02911,4.59326
-1.64274,2.17752
2.09971,-2.99206
1.8667,-3.09014
-0.571571,4.66682
1.29229,-2.68577
-3.28505,1.76352
2.22572,4.2934
-1.12193,3.19295
-3.99634,-0.69761
-2.43237,-1.10339
-2.17321,2.93502
-0.19513,-4.42309
-4.06325,-2.84374
2.33089,3.05701
-0.35525,-3.61817
-0.924432,-4.87775
-0.652944,-1.82255
-2.02543,0.831423
-1.80811,1.54149
-0.925608,-2.04626
-3.56283,3.33265
-3.32004,1.9475
-1.12441,-3.71904
-2.97188,1.89969
-3.96847,1.29853
0.741417,1.57597
2.20031,4.43684
-4.02047,-2.83962
1.17307,3.05781
1.59801,-1.59539
-1.69351,-3.64511
3.79425,0.872542
0.978191,-3.46649
4.29391,-0.929644
-1.83454,3.87293
1.7531,4.56846
-4.77636,-0.623364
-0.385059,3.38451
-4.78892,1.24414
3.70652,-2.93803
-3.98916,1.69409
-2.77503,2.85609
-2.56658,0.494419
-2.20372,3.76721
