x,y
4.36058,-2.19029
2.48044,2.85161
-3.06752,-3.32005
-2.23719,-2.03731
3.72764,1.50894
2.80678,-0.0164005
-2.23952,2.06499
1.585,3.1842
1.03888,-4.23491
2.79048,-1.47448
-1.7576,3.01298
2.92624,2.29084
0.125712,-4.35892
-1.93754,-0.862913
0.614899,2.95141
4.83925,1.41503
2.59013,-2.79708
-1.96337,-3.95849
3.85057,1.26409
-1.97119,3.98683
1.1347,0.86461
-2.73607,2.01027
-2.11916,-1.15286
1.0716,-4.29444
1.19682,1.21675
-2.75735,-0.952472
-3.67917,3.15802
1.09606,1.62635
4.33981,0.863108
0.99379,1.15378
-2.17233,-2.26347
0.338097,-2.78517
-2.73151,3.70992
2.69752,2.22096
-3.94999,-1.66364
-0.540966,4.48438
1.23968,2.91821
-3.24482,-3.31351
1.42039,-2.12045
-1.47085,0.575927
1.59006,-3.42498
-1.1981,0.176889
0.823957,3.6557
2.31059,1.59837
3.643,-2.42748
-2.02225,-3.09971
-2.29601,1.0851
1.63509,2.40006
-4.54757,1.02591
0.294046,1.37567
-1.2268,-0.571807
-4.78878,-1.22311
-4.87827,1.17338
1.25557,3.82716
1.86881,-1.02621
-0.252168,4.6239
1.23399,-1.97275
1.10052,1.54566
-3.85832,0.829189
2.22033,-0.142912
0.339695,-4.52419
-0.257513,3.66113
2.26498,0.891835
-1.15138,-1.64815
0.906514,-1.40118
2.44494,0.0483317
0.0520634,2.22141
-1.13045,2.26048
1.58476,2.95795
1.80539,0.755673
-3.2932,-3.2334
2.49382,-3.50678
0.475204,4.25313
-1.67338,1.52824
2.48159,-3.51805
2.4227,-2.75344
-1.12744,4.83369
0.687067,-2.44869
-2.67023,1.55257
1.99717,4.13491
-1.20274,3.83791
-4.29543,-1.27471
-2.26859,-0.474366
-2.7694,2.67606
-0.736466,-4.78289
-4.05326,-2.28668
1.71128,3.25343
-0.548299,-2.9975
-0.531665,-4.45875
-1.25749,-1.58376
-1.9146,1.47191
-1.1698,1.41877
-0.320501,-1.80889
-3.49413,2.92929
-3.66918,2.49577
-1.28019,-3.08799
-2.41872,1.55835
-4.01593,0.650268
0.0929763,1.53096
2.23185,3.78761
-3.52859,-2.4147
1.74876,3.3596
2.21708,-1.79353
-1.36735,-3.08286
3.15027,0.960827
0.633171,-4.01737
3.66717,-0.757315
-1.63573,4.49178
1.10442,4.52715
-4.12744,-0.585935
0.216051,3.13719
-4.5831,1.84182
3.49941,-3.24144
-4.56913,1.40061
-2.7609,2.20624
-2.16438,1.00505
-2.00996,4.38766
-0.75984,-4.45293
-0.176579,4.41514
-3.53681,1.89761
2.31796,2.02194
4.19072,0.280723
-2.72451,0.620835
-0.60745,-1.31801
0.785439,3.03311
0.562156,-3.35859
0.590723,-3.37329
1.55194,3.8565
0.139159,1.96789
-2.18436,3.35954
3.55219,-2.21022
4.28296,-2.28348
-1.26454,-3.22164
1.47677,1.44738
2.42865,-1.66347
1.71498,0.319427
-1.52608,2.61751
-1.66501,4.04229
4.42509,0.946981
-3.94588,2.15861
3.14805,-1.05745
3.30964,1.64173
1.12989,3.01317
-3.06053,2.32749
-0.460717,4.49414
3.78863,-3.17585
-1.16973,-1.69852
-1.40043,2.27945
1.57936,-2.54134
3.36563,1.34775
0.390868,-1.96924
1.23858,2.05837
1.40937,-4.27219
1.92476,-1.1233
0.602475,1.63056
0.900576,-3.47289
3.67998,-2.91562
-0.972422,1.89517
-3.27291,-0.358668
0.49215,4.25526
1.98354,2.03835
-0.520647,-3.44853
-2.00705,0.612517
-3.70412,-2.73604
3.53228,-1.06815
-1.57505,-1.97401
-0.373763,-1.66241
-2.62292,-1.14413
0.887612,1.22972
-1.12229,4.45154
-0.921732,-0.668474
-3.16678,-0.822563
-2.80891,-3.34356
2.07753,2.52853
0.704668,3.1166
-0.978034,-4.34074
-0.468884,4.47741
4.09262,-2.86228
-4.72937,1.09093
3.08213,-2.65565
1.62565,1.79005
-2.30506,-1.60976
2.11171,-2.69565
-0.93769,-4.07299
-0.0976673,-1.97498
4.27779,-0.484308
-4.7574,-0.606919
-0.273298,4.65103
-3.02051,-0.11099
1.67786,2.34331
-3.23561,1.7019
-2.50467,4.19593
1.06442,1.60411
1.22244,-2.51037
-2.08226,4.06634
1.10833,-2.36723
-0.891055,2.65439
1.18256,-1.73746
3.64457,-1.18004
4.32951,2.47154
-4.73127,-1.70429
-1.48572,4.33137
3.10294,-0.353954
-1.66765,3.5729
-1.82278,2.08892
-1.03492,1.66333
0.134218,2.59483
-1.89843,3.60167
3.53331,-0.883045
-1.90919,1.68557
-3.29329,-0.768
0.237601,-2.76242
-1.19602,2.38065
-1.58746,-2.0871
0.978377,-3.16143
-2.0059,-0.653548
-1.09555,-1.63346
-3.78553,-3.2284
-0.44538,-1.85013
1.85176,1.50559
0.7094,-1.03158
1.54405,-2.67068
-2.86506,-2.06989
-1.28453,0.684085
2.67439,1.69347
-3.87162,-0.599651
-2.86877,-1.03812
4.42578,-1.33636
3.41166,3.63402
-2.81132,1.88447
1.60427,1.59401
-3.10539,2.08224
0.488357,2.60564
-0.507899,-1.71203
-1.07175,-0.704458
3.19169,-0.814152
2.39063,-2.00623
0.467445,4.97698
-1.33822,-1.9877
2.79185,-0.716382
0.842382,4.08639
0.234695,-4.57391
1.18976,3.37611
-2.80143,-2.96707
-1.25421,-2.44452
-1.22315,3.00608
1.17531,1.019
-3.00314,-1.16303
-1.0338,-3.88282
2.19529,0.787484
-1.69965,-3.39027
-3.683,-1.8995
1.80788,0.569292
-1.64638,-3.87454
0.709707,3.95519
2.03591,2.30725
-0.457855,-4.21215
-1.86564,3.01392
1.5905,-1.31152
1.59965,0.116821
-2.59136,-0.888979
-4.06246,1.20083
2.72638,-0.333506
4.67105,-1.35114
-0.858205,4.18932
-0.549178,4.41043
-1.86519,3.49843
0.488996,4.8105
3.03271,-2.65992
0.321016,-3.84987
-3.49294,2.2622
0.5331,-3.38458
-3.88869,-2.46181
-2.64203,2.65483
1.6611,-1.32803
2.63798,2.06995
-1.31363,-0.107484
-4.14452,-0.0474976
-2.03386,2.36912
4.90324,0.104532
-0.979996,0.61952
-4.36939,0.00948537
-1.11282,-1.3313
-0.526964,2.23503
-1.25107,0.232073
-2.56127,2.38931
3.62312,-2.01786
4.13205,2.78177
-1.89645,1.34408
-0.969056,-1.57678
0.684308,-1.23468
1.49781,2.12262
-0.645198,-1.83825
1.96202,4.2555
4.04725,1.67264
1.04568,2.52453
1.2152,3.31735
-1.51879,2.57819
-2.31625,-2.10968
-0.536465,4.8549
4.20305,0.171296
4.49153,-1.87624
3.08104,1.48422
-3.03311,-1.93227
-0.66127,-0.778518
3.58823,-2.48872
-1.55974,-2.89372
3.21079,-2.08573
4.52936,0.614049
1.12816,-0.214398
-2.76007,-3.14098
-2.68263,-0.664329
1.34007,1.33521
1.65199,-0.901101
-4.33536,-2.36503
1.77043,0.776184
0.168154,-1.60507
-1.99188,0.440394
-2.18831,0.129833
1.49597,4.68201
1.47316,-1.63256
-4.13653,-2.52761
-3.79522,1.38825
1.87082,-0.582482
-1.98275,0.67343
-0.454424,-2.43998
-1.46517,4.50754
-0.141204,-2.42356
-3.52235,-0.639738
-3.81104,-1.95941
-1.24509,-1.94081
-1.7003,-4.21196
2.02167,2.95557
-2.27856,2.41672
3.04385,-3.10826
-3.90383,-2.2117
0.411029,-2.5284
-3.51746,0.224203
2.98272,2.72404
-1.14561,-1.84406
-1.13134,0.541987
-3.13496,2.16907
2.79125,-0.892607
2.41349,-3.79496
-2.19247,0.250326
-1.4808,0.140363
-2.94564,2.6003
1.30362,4.73389
-4.59118,-1.47354
-3.69474,1.94526
-0.558907,4.75191
-4.4047,1.30247
2.13003,1.34689
3.66497,-2.33754
0.224563,2.62948
0.554413,-2.90562
-3.39146,2.32707
-1.41221,1.77945
3.74249,0.0363
-0.948972,-1.90867
-0.373926,-3.29005
-3.02739,2.64518
3.11544,-1.95141
1.55333,-4.67025
-1.04733,0.692277
-1.67674,-1.52721
-1.10015,4.40569
-1.64495,3.32813
4.259,-1.5165
-2.98514,1.66342
0.935237,-3.41382
-4.03915,-2.11411
-3.35553,-1.11027
0.914112,-2.03373
-2.04804,-0.96534
2.63683,-0.448549
-2.3423,1.87858
0.858758,1.69672
-2.61125,-3.06816
3.61817,-0.0834619
0.480589,2.22407
0.268937,2.84609
1.89912,1.82056
-1.69197,0.35068
-4.79172,-1.14621
-0.544963,2.81965
-1.18731,-2.55908
