x,y
1.65243,0.403638
1.09832,2.48138
-2.13459,-0.700609
-2.00137,-2.70371
3.44608,-0.974142
3.45096,0.170058
-3.12465,-1.57905
3.07754,-0.255974
2.31768,-0.709693
3.23497,-0.62067
-2.55324,1.91432
0.96917,3.77229
2.77272,-2.86522
2.52441,2.98166
1.11146,1.00745
2.04952,-1.58203
-1.1405,-1.52914
3.91665,-2.48533
0.840101,3.23601
4.76148,-0.0888001
0.619787,3.6838
-3.97281,-0.853705
1.80777,-0.617411
-1.3587,3.96117
-4.31167,1.86684
-0.346839,1.43811
-0.816721,4.85183
2.47603,3.48241
-2.62434,2.13949
-1.40697,-3.14836
0.931892,-3.4173
-4.54308,0.769816
1.08064,-1.16257
-1.50686,-2.69653
-3.27291,2.68051
3.7241,0.109265
0.502308,-3.16676
-3.78177,-2.3774
1.53633,-2.05678
-2.92583,3.69598
2.04575,3.29964
4.21399,1.2788
0.661156,-4.3015
-0.936624,-2.40983
-1.37391,4.638
-2.19945,3.44189
-2.6813,3.65817
-1.34721,-4.31987
-2.64259,1.85201
-1.23338,0.291746
-0.567773,2.85035
2.56785,2.15206
4.04622,-1.99802
-0.640118,4.86721
-3.60154,-1.97833
3.80565,-2.53441
-3.18305,-3.2386
-0.448193,2.59024
4.12306,0.0800945
-1.07665,-4.35533
-2.43071,-3.11157
3.88647,-0.990867
-1.23926,4.05601
2.12302,4.12527
-1.49432,4.58522
0.0597957,4.07462
0.416943,-2.68811
0.863586,-1.91429
2.56741,2.4436
-1.21221,4.38075
-0.784965,-4.69597
2.20555,3.2893
3.27794,-2.90692
-3.00035,1.21239
1.41282,1.30188
-2.56991,2.05472
-2.98432,-3.82013
0.670139,4.17007
2.38663,-2.70712
-1.013,-3.39692
4.18522,1.52556
0.517744,-3.41314
-1.88491,-1.9303
2.23029,-2.9614
-2.554,-2.22318
-4.32126,1.88556
-3.81151,-3.17833
-0.643241,2.29053
-1.65494,-0.66735
0.178776,-3.37849
-2.90584,1.81704
-2.70839,3.51398
3.83398,1.79059
-0.244701,2.79156
-1.49455,-1.41109
-1.57254,1.61848
-1.35446,-0.650457
-1.41574,-2.56015
3.24758,-0.0636714
2.62367,-0.839252
2.50692,-0.681928
-2.78273,0.921499
3.80241,2.37455
-2.13166,-0.0695741
-2.668,3.60058
-4.53708,-1.77203
2.90154,0.0556312
-1.22312,3.09374
-1.14938,3.44547
-4.48474,-1.94088
-3.12782,0.808147
0.973415,-2.20223
-2.61262,2.63802
-2.6387,0.257722
1.80493,2.87938
-3.73256,-0.374072
3.21112,0.173289
2.6255,-2.77366
1.8536,-2.73091
0.726559,1.97901
3.87637,2.27732
0.792613,1.07915
1.90754,-0.974744
0.862659,-3.12404
-2.32147,-2.27937
4.18766,1.67439
3.50096,-0.880059
-4.10962,1.81272
1.26475,-1.07162
-1.65566,0.824263
1.10914,-4.20472
2.14573,1.59105
0.30865,3.25019
-1.26953,2.62707
3.72031,0.486247
-3.66258,-2.50244
-2.6782,2.65684
1.11417,-3.23532
2.1779,1.83948
-2.83283,-0.0534402
-2.02026,0.20299
0.989179,-1.63491
2.88341,-3.14003
-1.79072,4.51762
0.406876,-2.71528
0.630888,-2.12587
-4.67184,1.2813
-3.55144,2.12845
2.58578,1.14411
-1.67233,1.20344
-0.542961,4.0649
-2.23346,-0.153988
2.35327,-1.52509
-3.79664,-1.74106
3.37072,-1.86568
-2.67517,-2.67666
-2.84717,0.892191
-2.66308,1.74314
-3.33541,2.20149
0.338015,-2.15631
-2.71045,-0.666948
4.1195,0.92265
-0.487523,3.37876
2.66836,-4.12543
-1.07045,1.80934
1.29434,-0.517596
-3.59828,-2.48442
3.43133,-0.191054
-2.95423,-1.79992
-1.4056,-3.99605
-1.4744,-1.96964
2.29506,-2.26455
-3.27993,2.83976
-3.11429,2.80554
-3.32925,-2.12953
2.34549,-1.34678
-4.26909,0.886955
-1.33683,4.48448
-1.99172,-4.44213
-3.25033,0.502906
2.45297,-2.89599
-0.582802,3.48561
3.27211,2.55141
1.54962,-0.0453455
-1.93013,0.788931
1.95906,4.19314
3.17209,0.0401814
2.07677,3.36851
-3.57386,1.59529
-0.693833,4.54412
-2.92115,0.42061
1.50782,2.03324
2.95946,0.330298
1.7958,2.26484
-4.03007,2.53438
-1.35763,-3.66374
2.16232,-2.04651
-2.97034,-3.72472
-1.07432,-0.637686
1.63987,4.04761
1.42374,1.07739
-2.27347,-1.6079
2.51889,1.83372
-2.30084,-4.00482
-0.87035,2.13502
4.00374,2.38982
2.76031,0.0128264
-2.25844,1.88036
-1.39248,3.84833
-1.26367,3.48935
1.4221,3.48432
-4.21685,-1.15871
-4.01073,1.62468
3.67944,1.31879
3.73323,3.31874
-2.4595,1.59074
3.21179,-1.43123
1.7934,2.02722
-2.72301,-2.2686
3.28295,2.15319
-2.34413,-0.995631
-3.45539,-2.26024
-4.43118,1.85456
4.42888,-0.845605
-3.43134,0.0992581
-3.69018,-2.33132
0.309481,4.02881
1.9702,-4.16142
-3.00857,0.401636
4.48878,-2.05279
-2.60912,-1.5936
3.80257,2.6889
2.84036,1.87743
-2.45847,-2.41256
-2.66121,1.73526
4.99453,0.261736
1.03892,-1.82893
-2.93443,-1.0446
2.51788,-4.24119
-3.25657,2.37573
-2.10044,0.996332
-1.52835,-0.236409
3.68204,3.11828
1.87638,-1.32435
-2.94777,-3.58088
-2.87236,-3.8679
-1.9559,0.751727
1.10462,2.81326
2.65683,1.42041
-2.21757,0.798751
-1.34208,3.07165
2.05146,2.23578
-2.35409,-1.73095
-3.92047,1.15458
-2.89089,3.33307
-1.57652,-3.50378
0.892576,0.928667
4.61332,1.34764
4.59222,-0.919386
-4.15957,0.888505
-2.71462,1.74218
2.8872,1.80008
-3.45475,-3.15506
2.60726,1.11957
