x,y
3.92727,-1.77526
2.71017,3.40589
-3.53728,-3.52107
-2.55346,-2.54719
4.23964,1.19613
3.40514,0.0278946
-2.38114,1.48194
1.82381,2.63378
1.24349,-3.67088
3.38893,-1.51771
-2.28062,3.307
2.82529,2.88229
0.674787,-4.60083
-1.5507,-0.40427
1.12019,3.27495
4.2428,1.34981
3.06672,-3.16159
-2.28956,-4.46208
3.86114,0.664181
-1.76659,4.55086
1.71499,0.712064
-2.19913,2.27803
-2.71824,-1.18617
1.18938,-3.70612
0.787937,1.65586
-3.1055,-0.46381
-3.14599,2.88284
0.790013,2.14242
4.38704,1.46125
0.414889,1.3115
-2.32922,-2.84259
0.535257,-3.35185
-3.21852,3.35945
2.43882,1.67959
-4.21527,-2.20181
-1.12405,4.62587
1.63719,2.46878
-2.64528,-3.29003
1.27813,-1.53756
-1.84059,0.103395
1.95114,-3.90417
0.223991,3.66214
2.5002,2.16762
3.73436,-1.83447
-1.59819,-3.52417
-2.07851,0.525915
1.15365,2.75813
-4.71516,1.60203
-0.182009,1.74087
-1.24607,-1.1715
-4.44539,-0.731093
-4.29509,1.03231
1.10958,4.40913
1.27105,-0.974444
0.199034,4.22841
1.82819,-2.05596
0.822016,2.07711
-4.16112,0.311199
2.60297,-0.605064
-0.223945,-4.3185
-0.36388,4.25163
2.85537,0.784887
-1.18501,-2.24721
0.372558,-1.67484
2.99861,-0.182854
-0.218228,2.75708
-0.609893,2.55885
1.07565,3.27545
1.52609,1.2867
-2.69958,-3.14615
2.76881,-4.04005
0.986501,4.5671
-1.6451,2.12758
2.12909,-3.03252
1.90947,-3.06424
-0.616364,4.68904
1.24573,-2.66753
-3.23776,1.74729
2.23883,4.34165
-1.12815,3.24256
-4.01935,-0.742002
-2.41977,-1.05501
-2.21907,2.9151
-0.236771,-4.45077
-4.11244,-2.83482
2.28322,3.07212
-0.3701,-3.57042
-0.908941,-4.92529
-0.699448,-1.80418
-2.0169,0.880691
-1.75901,1.53205
-0.879061,-2.028
-3.60992,3.34945
-3.3469,1.98967
-1.13639,-3.6705
-2.92933,1.87344
-3.97212,1.24867
0.691537,1.5725
2.20274,4.3869
-3.98263,-2.80693
1.21735,3.08102
1.64563,-1.61064
-1.66842,-3.60186
3.74471,0.879334
0.951651,-3.50887
4.2457,-0.916388
-1.81925,3.92053
1.7032,4.56528
-4.72645,-0.620485
-0.338819,3.36549
-4.78505,1.29399
