x,y
4.32145,-2.2665
2.36558,2.57447
-2.79914,-3.18599
-2.07906,-1.78237
3.47164,1.66535
2.5076,-0.038548
-2.16871,2.35651
1.4656,3.45942
0.936579,-4.51693
2.49126,-1.45287
-1.49609,2.86596
2.97671,1.99512
-0.148825,-4.23797
-2.13096,-1.09223
0.362252,2.78964
4.57044,1.28183
2.35183,-2.61483
-1.80028,-3.7067
3.84528,1.56404
-2.0735,3.70481
0.844561,0.940883
-3.00454,1.87639
-1.81962,-1.1362
1.0127,-4.5886
1.40126,0.997196
-2.58327,-1.1968
-3.79662,3.16996
1.24908,1.36831
4.31619,0.564039
1.28324,1.07493
-2.09389,-1.9739
0.239517,-2.50183
-2.48801,3.88515
2.82687,2.49164
-3.81734,-1.39456
-0.249426,4.41364
1.04093,3.14292
-3.54459,-3.32525
1.49153,-2.4119
-1.28597,0.812193
1.40953,-3.18538
-1.34551,0.438171
1.12394,3.65248
2.21578,1.31374
3.59732,-2.72398
-2.23428,-2.88748
-2.40476,1.3647
1.87582,2.22103
-4.46377,0.737851
0.532074,1.19307
-1.21717,-0.271961
-4.66466,-1.38946
-4.5865,1.10359
1.32857,3.53618
2.16769,-1.0521
-0.47777,4.82165
0.93689,-1.93115
1.23977,1.27993
-3.70692,1.08818
2.02901,0.0881641
0.621515,-4.62704
-0.20433,3.36588
1.96978,0.945309
-1.13457,-1.34863
1.17349,-1.26435
2.1681,0.163925
0.187209,1.95357
-1.39073,2.1113
1.83931,2.79919
1.94504,0.490158
-3.59001,-3.27702
2.35633,-3.24014
0.219556,4.09615
-1.68751,1.22858
2.65785,-3.76081
2.67931,-2.59803
-1.3169,4.60108
0.407733,-2.33927
-2.38647,1.45521
1.80984,3.90058
-1.24004,4.13558
-4.43348,-1.54106
-2.193,-0.184045
-3.04456,2.55653
-0.973106,-4.88014
-3.99414,-1.99257
1.4253,3.34409
-0.637399,-2.71103
-0.343027,-4.22548
-1.53652,-1.47355
-1.86345,1.76751
-0.875194,1.36213
-0.0412202,-1.69933
-3.36815,2.65703
-3.83031,2.74882
-1.35209,-2.79673
-2.16341,1.40081
-4.03783,0.351069
-0.206304,1.51019
2.2464,3.48796
-3.30157,-2.21858
2.01446,3.49889
2.5028,-1.88497
-1.21681,-2.82337
2.85305,1.00157
0.473931,-4.27162
