x,y
-0.550193,2.51336
-1.24193,0.525428
-0.776441,2.03031
1.43189,-3.26446
-2.57144,-3.29602
3.87209,-2.77466
3.35776,2.15749
0.692538,1.06413
-1.53224,-0.959707
-1.92327,2.80466
4.6065,-0.428058
2.16362,-0.0469268
1.57882,-3.62601
3.46464,1.68221
2.25697,-0.698145
2.46118,3.25855
-1.25189,0.524368
2.40652,2.37324
-1.84928,2.47334
-1.34157,2.56037
2.36345,0.039249
-1.41722,2.03948
-0.145779,4.98619
-3.42485,1.65
0.927883,-1.18597
-4.23268,-2.05157
-0.234418,-3.9145
1.53357,-2.93801
-4.8161,0.262641
3.66872,-1.66454
3.54997,-3.04739
-1.80832,-2.13443
-3.5863,1.10935
-0.528165,1.66334
2.6479,3.17582
2.9127,-2.24406
0.161692,-4.78367
-2.39072,2.1088
0.289116,4.79979
-2.0746,1.61823
-0.0979905,-2.60566
-0.897026,4.35311
-2.37845,0.395981
4.86146,0.141627
2.0673,0.32284
-1.29394,2.06899
-1.16787,-3.81674
0.832904,-1.85227
-4.11796,-0.81335
1.24296,-0.92367
0.33238,-1.65031
-2.6754,-1.903
0.836469,-0.987565
-1.09586,1.00938
2.51935,1.74905
-2.82768,1.84211
-1.04509,3.10119
3.43453,-2.24462
3.89656,-0.30155
0.666541,1.97809
-2.56689,-2.67841
4.43187,1.69587
2.19293,-0.0564362
0.61303,-1.64139
-1.16649,4.76265
-0.258294,-2.45219
2.54858,3.0236
4.92674,-1.01884
1.98805,-3.94117
3.36237,-1.41135
1.33541,-0.474786
-2.8299,0.969612
2.95559,-2.02048
-1.87827,-3.52692
-1.91692,0.00894868
-2.26244,-0.656119
2.22926,1.26522
-0.0166973,-3.24003
1.83336,-0.816293
0.255937,4.23179
2.9756,0.460776
-2.72553,1.01731
-4.27386,0.202376
-4.25931,0.27924
0.461571,-1.3049
4.24261,1.74561
-3.71562,-1.98233
4.55509,-0.233642
-2.9445,0.563139
-2.70379,-4.10804
2.10954,3.00101
1.49831,4.47081
1.65309,2.24187
-1.68249,-2.22784
-4.037,-2.10319
2.48361,0.447638
-4.38661,0.157006
-0.344973,-1.75258
-0.656362,1.07812
-0.78703,-1.16549
4.0463,-1.76341
2.79309,0.271736
1.89382,0.318827
2.90669,0.444002
3.21388,-0.775558
-2.13532,-3.68497
-1.76996,0.720352
1.74573,-0.153035
1.11681,1.02212
-4.66488,-1.18631
-1.30566,-2.71341
-0.929403,-3.55515
-1.02778,0.508574
1.56402,1.49856
3.58072,3.53305
-1.6456,-0.214591
-1.12376,0.0326785
-0.798933,1.17541
-4.24741,1.21556
-4.67079,-1.30605
0.355091,-1.43414
-1.65123,1.74266
-2.25629,-1.14267
-2.62901,-0.513352
-0.600445,2.89925
4.28859,-1.38628
-4.64578,0.524375
0.744023,3.23413
-0.471252,2.33541
-0.662972,-1.07256
-1.78467,0.551208
3.28798,-0.721538
0.180313,-1.60488
-4.14884,0.374536
-3.69426,-1.12725
-2.18051,2.19981
3.18858,-3.24109
-1.87821,2.26731
2.4906,-1.65595
-1.52232,0.50967
4.14189,-1.455
-1.44286,-1.21784
-1.60205,-4.05309
2.26698,2.62795
-2.82587,-2.46659
-1.5107,1.08014
-0.530909,-3.41189
-1.13968,4.17061
-4.66778,0.543161
-0.283095,-2.28257
2.68192,-4.04747
-4.05328,-1.64556
-1.72376,2.05822
-2.56431,-1.72354
-4.20037,-2.39536
1.18492,-0.122089
1.44923,3.69986
-0.711357,-2.09241
0.348124,2.81675
4.32614,2.37441
3.69382,1.97968
-1.63762,-0.761297
0.48587,1.73151
-4.33143,-1.12922
4.27824,0.757591
0.184058,1.59507
3.94901,2.20141
-1.05639,3.21242
-1.71073,-0.634244
4.21011,-1.57463
-0.36236,-2.14329
-0.517561,1.89169
1.32589,4.12582
0.259134,-3.8695
0.755032,4.71584
1.74661,3.88954
2.18337,-2.98211
-2.23455,2.47955
1.70232,2.77842
0.89682,0.479894
-2.93279,0.215921
-2.24663,1.64247
0.902144,2.5794
4.94903,0.577347
-2.60744,3.56793
2.15553,-1.0012
-4.91192,-0.372603
3.12024,-0.892465
-0.82765,1.65064
-2.06199,0.452861
-3.13165,-0.904741
2.41253,-1.29861
-0.766366,1.58264
-4.12003,0.68824
-1.04356,3.28794
3.25306,-1.98387
-1.0838,2.7676
1.62413,-1.83702
-2.6967,1.45514
4.06169,-0.350075
1.00349,-0.557402
-3.71228,0.367814
-1.64801,-1.14154
2.10734,1.24493
3.99156,-2.59342
-0.668915,-3.08665
-0.389385,-4.84692
-4.54785,-0.387444
-3.36213,-1.78047
-1.25439,-3.27408
4.67471,0.368803
-3.83435,-0.662584
-3.32758,-0.852061
-0.383895,3.3654
4.01691,2.84425
0.766996,1.42714
0.852513,0.953571
-0.463409,3.96146
0.398697,-3.04422
-2.6195,1.78115
-1.84621,0.467557
-0.676078,-3.2584
3.7017,-0.259319
2.37256,3.41682
3.06058,-3.24441
-1.54211,-0.677196
-2.6274,2.99884
2.65732,2.61616
-1.86903,-0.549687
2.87968,-1.91824
