x,y
2.30239,-0.218904
1.78888,3.05854
-2.53536,-1.50645
-2.69829,-3.27319
4.04044,-0.298312
4.35086,0.156097
-2.91222,-0.704483
2.71933,0.569669
2.01077,-1.55575
3.98519,-1.11782
-2.85452,2.7624
1.82268,4.05782
2.2316,-3.58438
2.63087,3.87534
2.00613,1.10527
2.60158,-2.29283
-1.4688,-2.36712
3.90079,-1.58547
0.0656477,3.69451
3.89105,0.140018
-0.185619,3.28215
-4.77571,-1.26035
1.63109,-1.4999
-0.745372,3.30251
-4.41107,1.36867
-1.1466,1.85089
-0.357654,4.07772
3.25,3.0231
-1.75599,1.90292
-2.09595,-3.72742
1.01923,-4.31305
-4.41202,1.66022
1.46869,-0.35052
-2.40403,-2.62528
-2.70813,3.38124
3.12784,0.783411
-0.397003,-3.20198
-3.22715,-1.6686
1.82648,-2.90872
-2.02588,3.68631
2.80527,3.78248
4.07695,0.389293
-0.0032336,-4.90862
-1.26288,-1.57105
-0.651751,4.10089
-2.93388,2.92167
-1.96722,3.11037
-1.31831,-3.42034
-3.15768,1.11398
-2.10815,0.503337
-0.0334731,3.57459
1.89104,2.7453
4.05645,-2.368
-0.222366,4.07004
-4.31967,-1.43584
4.03789,-2.33813
-2.33759,-3.54714
-0.466435,3.49006
4.97292,0.376287
-1.31112,-4.49367
-1.62978,-2.70107
4.78647,-0.991841
-1.23182,4.76584
1.34219,3.67772
-0.833499,4.4661
0.478738,3.27807
-0.473492,-2.81898
1.45578,-2.59201
2.1752,3.25365
-1.53905,4.37508
0.807184,-1.21179
-0.0151264,-4.22976
1.39929,3.68922
3.34073,-3.48818
-3.75752,1.69891
1.64882,2.17038
-0.848406,1.01002
-2.98404,1.25565
-2.9867,-3.23241
-0.15535,3.81151
1.63708,-3.20531
-1.89856,-3.23632
4.42803,2.39219
0.276465,-4.28019
-1.60606,-2.78601
1.39322,-2.63076
-2.40054,-1.33636
-3.96854,1.95686
-2.97366,-2.84967
-1.49086,2.59308
-2.13836,0.0917995
-0.309461,-4.13455
-3.66103,2.30662
-3.58311,3.30216
2.93614,1.72828
0.487348,3.31511
-2.27503,-1.85926
-0.775429,2.03635
-0.49729,-0.924794
-1.74984,-3.39584
4.06968,0.302594
2.14595,-1.602
3.3936,-0.83623
-2.50745,1.77837
3.23405,3.07238
-3.0144,-0.245014
-2.41958,4.2216
-4.86963,-0.935722
3.13524,-0.813496
-2.02616,2.68739
-1.97634,3.80062
-3.92785,-1.23386
-2.85953,1.66723
0.527784,-2.98416
-2.08914,3.37012
-3.31554,0.850925
2.53121,3.4109
1.41898,-0.382605
-4.60174,-0.140539
2.62896,0.859646
2.57604,-3.6723
1.84174,-3.63083
1.07543,2.80864
2.97944,2.20305
0.0781406,1.62645
2.65051,-1.48268
1.74731,-2.95852
-2.48421,-3.16453
4.28334,1.94305
4.20449,-1.44136
-3.94577,2.69768
2.02323,-0.587155
-2.4372,1.27059
1.59848,-3.44938
2.98448,1.9174
0.703006,4.05919
-2.10565,2.96007
0.188309,1.71903
3.7615,-0.41281
-3.78416,-2.83308
-3.13689,3.43118
1.6321,-3.97136
3.05631,2.03544
-2.05914,-0.513232
-1.23814,0.648281
1.17587,-2.51533
3.4916,-3.50395
-1.21635,3.82473
0.67642,-3.57397
1.48284,-2.41599
-3.78398,1.42863
-4.42222,1.901
2.08331,1.89079
-0.794924,1.40381
-0.894342,3.23633
-2.75346,-0.888565
3.24331,-1.65863
-4.39034,-2.41746
2.47205,-1.8169
-3.51777,-2.99292
-1.95082,0.973197
-2.3588,2.59015
-2.75613,1.5127
-0.503137,-1.83621
-2.95603,-1.53279
4.60016,1.68355
-0.182172,4.22538
1.87178,-4.30847
-0.960561,2.7026
1.98553,-1.09401
-3.86975,-1.62633
3.77491,-1.02289
-3.68637,-2.32334
-0.561445,-3.68395
-1.46369,-2.86958
3.12895,-1.92599
-3.63452,2.01256
-2.46637,3.4302
-4.22812,-2.08437
2.18526,-0.461157
-3.84563,1.68111
-0.760533,3.79319
-1.22032,-3.97851
-2.97,1.35813
2.82715,-3.71452
-0.890829,4.33126
3.3615,1.65586
2.2168,0.558707
-2.6024,0.190558
1.21859,4.70471
4.06127,-0.0989379
1.17811,3.41757
-4.14521,2.29067
-0.890664,4.50968
-2.18786,0.942422
0.690318,2.40967
3.77843,-0.042913
0.906606,2.12582
-4.19692,1.93495
-1.25343,-4.55768
1.26237,-2.05625
-3.01452,-3.3191
-1.72501,-1.25946
2.11644,4.34328
1.45261,0.177851
-3.00051,-2.13838
3.28993,2.29793
-2.67782,-3.18758
-1.34997,1.37347
4.10503,1.49553
2.93055,0.896578
-3.02749,2.34787
-0.673259,3.3073
-2.13888,3.69914
1.5771,4.37087
-3.3267,-1.29151
-3.30537,1.06569
4.49897,0.946808
3.07794,3.93354
-2.19039,0.731913
4.0905,-1.62583
1.68654,2.92086
-2.01316,-2.82188
3.33097,3.05191
-2.79162,-1.7765
-3.86656,-3.06083
-3.97885,2.27903
3.64803,-0.3981
-4.21772,-0.338462
-3.56333,-3.22233
0.762076,3.25089
1.08944,-3.97634
-3.57653,-0.296518
3.84536,-1.42349
-2.58328,-2.49323
3.50238,3.38644
3.38239,2.59591
-2.0885,-3.233
-2.96019,2.58415
4.17756,-0.115845
0.167656,-1.60334
-3.60294,-0.442034
3.20667,-3.70479
-2.87554,3.19109
-1.72814,1.81572
-1.60919,0.659953
2.93617,3.62196
2.51944,-1.954
-2.51045,-4.17435
-1.36365,0.367838
-2.24311,-4.02889
-2.41977,-0.0195218
0.205426,2.77524
3.32262,2.026
-3.09826,0.613326
-1.98967,3.69666
2.79355,1.72657
-3.16638,-1.34343
-3.24663,0.557966
-2.90493,3.80595
-1.49842,-2.60717
0.0636538,1.27922
4.71554,0.614461
4.49086,-0.0251121
-4.74612,1.3007
-2.29568,0.945634
2.3585,1.07174
-3.1528,-3.19266
2.52687,2.01597
