x,y
3.96338,-1.80984
2.69103,3.3597
-3.55954,-3.56584
-2.5271,-2.5047
4.19698,1.2222
3.35528,0.0242034
-2.36934,1.53053
1.80391,2.67965
1.22644,-3.71788
3.33906,-1.51411
-2.23703,3.2825
2.83371,2.833
0.629031,-4.58067
-1.58293,-0.442491
1.07809,3.24799
4.29251,1.35525
3.027,-3.13121
-2.26238,-4.42012
3.86026,0.714173
-1.78364,4.50386
1.66663,0.724777
-2.24388,2.25572
-2.66831,-1.18339
1.17957,-3.75514
0.82201,1.61926
-3.07649,-0.504532
-3.19042,2.90577
0.815517,2.09942
4.3831,1.4114
0.463131,1.29835
-2.31615,-2.79433
0.518827,-3.30463
-3.17793,3.38865
2.46037,1.72471
-4.19316,-2.15696
-1.07546,4.61408
1.60406,2.50623
-2.69524,-3.29199
1.28999,-1.58614
-1.80978,0.142773
1.92105,-3.86424
0.273989,3.66161
2.4844,2.12018
3.72674,-1.88389
-1.63353,-3.4888
-2.09664,0.572514
1.19377,2.72829
-4.7012,1.55402
-0.142338,1.71044
-1.24446,-1.12152
-4.47401,-0.772095
-4.34368,1.04407
1.12175,4.36063
1.32086,-0.978759
0.161434,4.26136
1.77868,-2.04903
0.845225,2.03282
-4.13588,0.354365
2.57109,-0.566551
-0.176975,-4.33564
-0.355016,4.20242
2.80617,0.793799
-1.18221,-2.19729
0.417054,-1.65204
2.95247,-0.163588
-0.195704,2.71244
-0.653273,2.53398
1.11808,3.24899
1.54937,1.24245
-2.74905,-3.15342
2.74589,-3.99561
0.943893,4.54094
-1.64745,2.07763
2.15846,-3.07298
1.95224,-3.03834
-0.661156,4.71126
1.19918,-2.64929
-3.19046,1.73107
2.25194,4.3899
-1.13436,3.29217
-4.04236,-0.786394
-2.40717,-1.00662
-2.26493,2.89518
-0.278413,-4.47844
-4.16164,-2.8259
2.23556,3.08723
-0.38495,-3.52268
-0.877501,-4.88642
-0.745952,-1.78581
-2.00838,0.929959
-1.70991,1.52261
-0.832515,-2.00974
-3.65701,3.36626
-3.37376,2.03185
-1.14837,-3.62196
-2.88678,1.84718
-3.97577,1.1988
0.641657,1.56904
2.20516,4.33696
-3.94479,-2.77425
1.26163,3.10424
1.69325,-1.62588
-1.64333,-3.55861
3.69517,0.886125
0.925111,-3.55124
4.19749,-0.903132
-1.80395,3.96814
1.65331,4.5621
-4.67653,-0.617605
-0.29258,3.34646
-4.78119,1.34384
3.73249,-3.0346
