x,y
0.352522,1.64872
-0.282814,1.32705
-1.33306,0.911081
-0.60753,-1.56476
2.25738,-2.3258
1.65118,0.197978
-3.5495,-3.32819
3.79396,-1.90726
2.9315,0.982413
1.73452,0.373639
-1.95068,0.218175
-0.737841,3.20123
3.85495,-1.42689
2.31148,1.1943
2.80241,-3.3704
2.38901,2.31901
3.483,-0.454491
2.2306,4.4871
-2.36702,-0.040416
2.16113,1.14756
-1.92064,3.7213
-2.55883,2.27614
1.25268,0.612553
-1.18439,3.2676
0.928085,4.40104
-4.27865,2.56297
-0.0290249,-1.99023
0.757223,-1.6258
-4.80518,-1.011
0.30454,-2.78666
0.287493,-2.83904
-4.40247,1.27905
4.83677,-1.21938
2.30093,-3.09631
-3.00383,-2.49948
0.956028,-0.352884
-3.4851,2.35524
0.526719,2.33395
3.79342,2.67554
1.98994,-3.08728
-0.284117,-4.0874
-2.02634,3.30451
-0.730607,4.48232
-2.56647,2.76738
-0.718221,-3.69093
-1.61242,3.32807
-1.63637,1.40187
3.92146,0.965574
2.87833,-0.628332
-1.03657,3.29221
-2.16528,-3.06329
2.05124,-2.13184
-4.09268,-2.06309
2.42333,-0.512291
-0.245091,-2.75893
-3.18772,-3.04319
2.08647,-0.988918
-1.15463,2.258
2.51651,2.99905
-2.28122,2.96633
-0.660016,4.2904
2.19781,-2.42638
3.35182,0.823513
-0.103439,2.96279
-1.88775,-3.72782
3.81808,2.48944
2.63761,-1.22467
-1.48602,0.239353
0.940812,-0.435137
-1.74166,3.65284
-1.37552,-3.01282
2.0403,4.1656
3.88571,-1.71076
0.758109,-3.71811
3.69961,-0.207699
1.0003,-1.67903
-2.44261,-0.218877
3.44255,-3.17173
-2.86091,-3.99682
-2.9023,0.778051
-2.92728,-1.71465
1.052,1.68543
-0.688109,-2.18565
1.15525,-1.86637
-1.39546,0.83789
-0.958952,3.93761
3.94511,1.24979
-1.7088,1.74446
-3.16676,0.782748
-3.0688,-0.101784
-0.747548,-0.888769
1.60338,-0.796202
3.57911,0.686243
-3.33329,-0.792235
4.894,0.969537
-2.83118,1.80799
-3.64291,-3.28309
2.43413,1.79389
0.382973,3.90644
0.504538,2.73515
-2.93036,-2.15494
-3.66439,-0.910019
1.86468,-0.638375
-3.65957,1.17381
-1.28503,-0.928684
0.352364,1.81634
-1.99421,-0.841138
4.37544,-1.19943
2.7244,-0.976376
1.87734,-0.931064
3.7065,1.40463
2.22156,-0.0154299
-0.906638,-3.45508
-1.99599,-0.509042
2.74652,0.595909
2.09392,0.242541
-4.43732,0.0427982
-0.252218,-2.04055
-0.0234401,-4.41639
0.468237,0.938351
-0.480062,1.63219
0.402728,1.96107
3.63793,2.28436
-2.47223,-1.15224
-1.76083,1.10815
0.0783197,-1.76324
0.421079,1.44757
-4.3802,0.866143
-3.58451,-0.687593
1.39129,-2.13327
-1.75262,2.98854
-0.132214,-0.997902
-1.07302,-1.54562
-3.61152,0.259417
-1.80987,2.58335
3.59072,-0.349235
-3.42715,0.802679
0.195873,4.35753
-1.19347,1.31517
0.573192,-1.25802
-2.60925,-0.388244
4.21222,-1.56313
-0.989968,-2.04414
-4.63986,0.73018
-3.27165,0.0491404
-3.32471,2.7031
2.02032,-2.79651
-2.21929,1.06475
3.15818,-0.599147
-1.09823,1.68553
3.53799,-2.54944
-1.29023,0.0228057
-2.84705,-3.94137
2.74417,1.47262
-1.48994,-0.753081
-2.57682,-3.69153
-1.49582,-0.169771
0.627275,-2.94167
-2.38908,4.20917
-4.41014,1.55624
-1.53152,-2.21985
2.66595,-3.11802
-4.84087,-0.674889
-1.64839,3.30595
-2.38836,-2.96109
-3.81101,-1.20755
1.70461,-1.25894
0.0332517,1.79431
2.69099,3.84315
0.215273,-1.25345
-0.585587,1.98568
3.44,3.17
1.39373,0.31842
3.81916,3.22338
-2.43116,0.204517
0.00238558,2.88422
-4.38773,-0.623016
3.14282,1.2804
1.32152,1.07672
3.5742,2.54289
-2.27511,2.93453
-1.56601,-1.87584
3.96221,-2.02702
-1.4312,-2.79141
0.36663,2.77526
1.36599,2.87646
-0.819386,-0.546944
0.976803,0.905294
-0.932377,-4.24739
0.0888919,3.65813
2.92744,3.47949
2.41982,-1.75468
-0.720343,0.945352
-2.23269,3.72955
0.486749,3.06979
1.1121,1.71122
-3.98407,-0.460329
-3.47679,1.86427
2.04038,2.06276
4.66353,1.78958
-2.99771,3.30839
1.45437,-1.04204
2.00711,0.239954
-4.14271,-1.16205
3.18692,0.355755
-1.44916,0.566105
-2.63305,-0.659066
-3.66424,0.226119
3.6593,-1.20884
-1.85857,0.974698
-3.94386,-0.549284
-0.533873,4.42931
2.91621,-3.18763
-1.87264,1.79794
2.86826,-1.95808
-2.66081,0.205656
3.9555,0.895406
1.75631,0.44048
-3.19843,-0.771683
-2.06326,0.0374779
3.29062,0.841979
2.78146,-2.28011
-1.59741,-2.24974
0.828627,-4.86283
-4.01864,0.745003
-2.84505,-0.642436
-1.36667,-2.02913
4.40627,1.58964
-3.471,-1.85861
-3.14101,-2.08806
-1.02816,2.29422
2.90302,2.88931
1.32526,0.209248
-0.456186,1.1696
-0.0469115,1.82164
0.567273,3.25422
-0.729492,-2.506
-3.8693,1.8033
-2.27436,1.64195
-1.37672,-4.29358
2.55042,0.227561
3.29091,2.5688
3.98522,-2.40325
-2.61484,-0.0355153
-3.55249,3.33529
3.79484,3.13438
-2.51892,-1.61746
2.76803,-0.67324
0.555778,-0.857442
4.16146,-0.259024
3.73185,3.07745
3.08715,-3.3769
4.023,2.36441
1.53592,-0.448229
0.548636,-3.706
3.1055,0.112613
-1.76794,-4.53824
1.4181,4.67648
2.13175,-4.01381
0.0111118,-4.46723
