x,y
0.0275444,1.95999
-0.628096,1.03846
-1.13268,1.314
-0.25907,-1.28002
1.96021,-2.66372
1.20124,0.204959
-3.3526,-3.46861
3.97306,-2.32008
3.08495,1.40544
1.3594,0.622216
-1.80004,-0.205863
-1.16459,3.05846
4.12551,-1.06731
2.25825,0.747456
2.36192,-3.46242
2.77623,2.08976
3.04163,-0.542207
2.31361,4.04482
-1.96558,0.162906
2.24947,1.58881
-1.89495,3.27203
-2.12061,2.37846
1.65256,0.406164
-1.26821,2.82548
0.5411,4.6307
-3.97128,2.2343
0.315462,-1.7007
0.713556,-1.17792
-4.7198,-1.41698
0.110515,-3.19268
0.73608,-2.87467
-4.68486,0.928683
4.41627,-1.37964
2.75058,-3.0787
-2.57345,-2.36806
-3.52153,1.90672
0.146961,2.09253
3.38103,2.85564
2.32213,-2.78372
-0.120991,-4.50679
-2.15752,2.87406
-0.363396,4.74242
-2.38939,2.35369
-0.494938,-3.30024
-1.35488,3.69708
-1.90352,1.03975
4.25986,0.668953
2.58636,-0.28591
-1.12922,2.85185
-1.80621,-3.33453
1.61264,-2.0312
-4.10178,-1.61319
1.9984,-0.660388
-0.0372015,-2.35983
-3.00329,-2.63272
1.63647,-0.988431
-1.13347,1.80849
2.51753,2.54905
-2.47795,2.56161
-0.798644,3.86228
2.64303,-2.36095
3.54793,0.41849
0.173754,2.60829
-2.13224,-3.35004
4.22121,2.28948
2.47752,-0.804104
-1.10743,-0.00390529
0.822811,-0.86939
-1.5346,4.05237
-0.973318,-2.81099
2.22328,3.75448
4.26048,-1.46167
1.20089,-3.79841
3.5782,-0.641013
1.12094,-1.2455
-2.58203,0.208979
3.26724,-2.75728
-2.57371,-3.92236
-2.54757,0.501174
-2.68793,-1.33358
1.47581,1.53415
-0.446401,-2.56523
1.39937,-1.48835
-1.01786,0.593101
-0.521592,4.04351
3.59608,0.965746
-2.07482,1.48268
-3.56532,0.573814
-3.49738,0.0353848
1.19233,-0.979335
3.81797,1.06762
-3.47093,-1.22067
4.77199,0.536392
-2.87198,1.35984
-3.30483,-3.58007
2.31728,2.22845
0.784495,4.10961
0.918017,2.55757
-2.48112,-2.18119
-3.79853,-1.33956
2.08749,-0.24741
-3.9213,0.807763
-0.946607,-1.22529
-0.0107774,1.55058
-1.55963,-0.957904
4.66653,-1.5426
2.74913,-0.527056
1.88327,-0.481103
3.41857,1.0588
2.5788,-0.289076
-1.34896,-3.53784
-1.91462,-0.0664603
2.38623,0.326289
1.74216,0.523191
-4.51924,-0.399682
-0.631459,-2.28278
-0.349587,-4.10635
-0.67724,1.22769
0.820792,1.79457
3.61733,2.73389
-2.17464,-0.814683
-1.53148,0.720982
-0.180643,-1.39522
-0.0181252,1.3496
-4.76705,1.09604
-3.97557,-0.910239
1.01826,-1.88159
-1.71612,2.54003
-1.499,-1.40056
-3.25782,-0.0187799
-1.37448,2.69707
3.84195,-0.722573
-3.86586,0.70249
0.393207,3.9531
-0.933471,1.68245
0.128173,-1.19125
-2.3124,-0.0500415
3.8795,-1.26016
-0.568667,-1.886
-4.89515,0.662662
-3.42379,-0.37436
-2.9128,2.52192
2.44089,-2.95656
-2.0965,1.49767
2.91785,-0.979596
-1.2509,1.26222
3.75539,-2.15544
-1.34518,-0.423827
-2.39885,-3.98159
2.57238,1.88854
-1.12387,-0.491372
-2.66648,-3.25055
-1.50118,0.280197
0.210329,-3.11095
-1.9393,4.19529
-4.7341,1.24391
-1.08209,-2.24243
2.74607,-3.56083
-4.55734,-1.02433
-1.67552,2.85677
-2.4517,-2.51557
-3.95118,-1.63516
1.51752,-0.849671
0.187265,1.37149
2.24395,3.79157
-0.118314,-1.55548
-0.249451,2.28486
3.81024,2.91421
0.949134,0.38798
3.77403,2.77565
-2.14549,-0.143176
0.17644,2.46924
-4.75437,-0.883922
3.55157,1.09219
0.912033,1.26332
4.0188,2.6124
-1.83637,3.03457
-1.61811,-1.42886
4.41219,-2.02215
-1.04642,-2.55809
0.0483213,2.45717
1.35156,3.32623
-0.503433,-4.11134
0.328703,4.0389
2.50234,3.62711
2.3347,-2.19655
-2.23336,3.27955
0.924353,2.96489
1.0346,1.26794
-3.60561,-0.216879
-3.03393,1.78442
1.63061,2.24875
4.79463,1.3591
-3.13226,3.7378
1.01501,-0.944739
2.06054,-0.206863
-4.49764,-0.885415
3.16292,-0.0936044
-1.22542,0.956539
-2.42747,-0.258772
-3.47251,-0.180991
3.21046,-1.24116
-1.46538,1.19356
-4.00728,-0.103775
-0.71736,4.01842
3.03748,-2.75427
-1.58866,2.14702
2.42037,-1.9145
-2.67373,0.65547
3.99373,0.447033
1.4853,0.0812427
-3.38341,-0.361464
-1.91377,-0.386967
2.86464,0.987039
3.2171,-2.3929
-1.26315,-2.55103
0.401323,-4.9685
-4.20915,0.337322
-3.0312,-1.05213
-1.32625,-2.47731
4.50291,1.15014
-3.60181,-1.42804
-3.20817,-1.6431
-0.796224,2.67985
3.35261,2.90832
0.992368,-0.0935429
-0.0158405,1.26232
0.276881,1.50913
0.196227,3.50882
-0.323344,-2.69976
-3.41937,1.79533
-2.12023,1.21917
-1.12449,-3.92092
2.96488,0.0522842
2.9603,2.87408
3.65235,-2.70607
-2.22866,-0.26652
-3.35097,3.34008
3.38533,2.94782
-2.28496,-1.23306
2.80823,-1.12144
0.176168,-1.09909
3.80259,-0.530528
3.60932,2.64446
3.52526,-3.47964
4.09285,1.91986
1.15738,-0.69157
0.954288,-3.51121
3.48376,0.356369
-2.02511,-4.38902
1.03899,4.83547
2.36015,-3.62607
0.280157,-4.10652
3.08917,-2.9642
1.0595,-2.33836
-3.71724,3.21125
-3.25603,-1.59294
-0.650134,3.39309
0.957772,-4.87655
4.6192,-0.441015
-2.84198,3.33107
2.26533,2.64337
-2.32071,-1.73408
-1.51629,-1.27634
3.96509,2.97097
1.31727,-1.64319
-0.3739,-2.49136
0.922633,-2.36168
-3.11744,0.328451
-0.399087,0.946958
-3.0833,-1.36523
1.55104,-4.71058
2.82777,-0.910359
-2.2001,-0.790669
-2.22828,-3.27673
0.764297,2.07111
0.593315,-2.23522
-2.78912,-3.30018
-0.299049,3.95964
-1.62504,2.85014
-0.875729,-3.03135
1.11613,-1.07395
-1.51085,-2.07065
1.81733,-0.757497
2.56325,-0.725627
-2.82067,-2.39729
0.0291645,2.18866
0.882025,-2.92346
4.73769,-1.13626
0.908531,1.30738
-0.278377,-1.44452
-2.46432,-0.437595
0.244025,3.46521
3.2165,-3.23797
-4.92015,0.421301
-2.97112,-0.483781
-0.796511,-1.16208
3.00967,1.41372
2.29803,2.42936
-1.27467,3.21108
2.94828,-0.388427
1.49866,-3.99856
3.48891,3.2917
2.72033,0.770546
2.01939,-2.90943
1.00487,2.79391
-3.63294,-2.14387
-0.666041,1.23643
